subject,start,end,time,target
s1,1910.173,1919.221,9.048,s2
s1,1919.38,1922.885,3.505,s2
s1,1924.564,1926.749,2.185,wb
s1,1926.921,1932.173,5.252,wb
s2,332.95,335.479,2.529,wb
s2,335.646,337.253,1.607,s0
s2,337.411,356.86,19.449,wb
s2,356.89,360.05,3.16,s2
s2,360.11,370.1,9.99,wb
s2,370.316,372.69,2.374,wb
s2,372.845,392.964,20.119,s0
s2,393.146,394.334,1.188,tool
s2,394.494,429.9,35.406,wb
s2,429.998,434.248,4.25,s0
s2,434.3,438.783,4.483,wb
s2,438.912,441.93,3.018,s0
s2,1849.938,1853.506,3.568,wb
s2,1853.627,1866.48,12.853,s1
s2,1866.706,1867.684,0.978,tool
s2,1867.847,1868.802,0.955,wb
s2,1868.955,1877.377,8.422,wb
s2,1877.584,1888.901,11.317,s1
s2,1889.129,1893.426,4.297,wb
s2,1893.619,1900.448,6.829,s1
s2,1900.9,1902.11,1.21,s1
s2,1902.307,1906.87,4.563,tool
s2,1907.078,1912.56,5.482,s1
s2,1912.725,1913.634,0.909,s1
s2,1913.824,1919.327,5.503,s1
s2,1919.529,1920.952,1.423,s1
s2,1921.125,1924.767,3.642,tool
s2,1924.969,1931.957,6.988,wb
s3,333,334.99,1.99,tool
s3,334.99,338.03,3.04,s0
s3,338.03,368.05,30.02,tool
s3,368.05,372,3.95,s0
s3,372,377.11,5.11,wb
s3,377.11,378.93,1.82,tool
s3,378.93,416,37.07,tool
s3,416.05,442.04,25.99,wb
s3,1849.92,1860.875,10.955,s2
s3,1861.016,1870.034,9.018,s1
s3,1870.034,1873.883,3.849,wb
s3,1873.883,1890.9,17.017,s1
s3,1890.9,1896.99,6.09,wb
s3,1896.99,1903.87,6.88,s1
s3,1903.87,1906.01,2.14,s2
s3,1906.01,1916.03,10.02,tool
s3,1921.85,1924.971,3.121,s1
s3,1925.177,1926.972,1.795,wb
s3,1927.096,1931.041,3.945,wb
s3,1931.041,1931.972,0.931,s2
s1,863,872.033,9.033,s1
s1,872.38,876.746,4.366,s1
s1,877.125,879.125,2,s1
s1,879.353,883.919,4.566,wb
s1,884.159,889.166,5.007,tool
s1,889.677,893.799,4.122,s2
s1,894.161,924.414,30.253,wb
s1,1145.8,1147.561,1.761,s2
s1,1147.851,1157.49,9.639,tool
s1,1157.742,1158.844,1.102,s2
s1,1159.356,1165.722,6.366,wb
s1,1166.274,1192.282,26.008,s2
s2,862.88,865.83,2.95,wb
s2,866.171,867.683,1.512,tool
s2,869.281,880.415,11.134,s1
s2,881.564,883.752,2.188,wb
s2,884.055,889.748,5.693,tool
s2,893.47,910.174,16.704,wb
s2,910.494,924.475,13.981,tool
s2,1146.02,1158.527,12.507,tool
s2,1158.84,1161.885,3.045,wb
s2,1162.536,1174.326,11.79,tool
s2,1174.69,1181.248,6.558,s1
s2,1181.597,1194.218,12.621,s3
s3,864.554,873.956,9.402,wb
s3,874.233,877.296,3.063,s2
s3,877.519,879.454,1.935,wb
s3,879.813,881.415,1.602,s1
s3,881.786,924.581,42.795,wb
s0,1180.46,1190.14,9.68,wb
s0,1190.14,1191.786,1.646,tool
s0,1191.786,1203.75,11.964,wb
s1,1180.47,1183.288,2.818,wb
s1,1183.288,1186.365,3.077,tool
s1,1186.365,1190.753,4.388,s3
s1,1190.753,1203.444,12.691,wb
s2,1180.519,1203.603,23.084,wb
s3,1180.46,1186.815,6.355,wb
s3,1186.815,1189.879,3.064,s0
s3,1189.879,1202.362,12.483,wb
s3,1202.362,1203.749,1.387,tool
s0,2468.818,2473.27,4.452,wb
s0,2473.27,2474.088,0.818,s2
s0,2474.088,2483.246,9.158,wb
s0,2483.246,2484.098,0.852,exp
s0,2484.098,2495.808,11.71,wb
s0,2668.287,2669.85,1.563,tool
s0,2669.85,2671.783,1.933,wb
s0,2671.783,2673.014,1.231,s1
s1,2469.129,2473.363,4.234,
s1,2473.363,2476.687,3.324,s2
s1,2476.687,2479.037,2.35,wb
s1,2479.037,2487.375,8.338,wb
s1,2487.375,2494.098,6.723,
s1,2494.098,2495.996,1.898,wb
s1,2668.517,2674.822,6.305,tool
s1,2674.822,2676.606,1.784,s3
s2,2469.107,2471.164,2.057,tool
s2,2471.164,2473.006,1.842,wb
s2,2473.006,2474.865,1.859,tool
s2,2474.865,2478.15,3.285,wb
s2,2478.15,2484.318,6.168,
s2,2484.318,2491.483,7.165,tool
s2,2491.483,2494.26,2.777,wb
s3,2469.065,2472.637,3.572,wb
s3,2472.637,2474.058,1.421,tool
s3,2474.058,2496.846,22.788,wb
s0,1057.101,1060.271,3.17,s3
s0,1060.271,1065.874,5.603,s1
s0,1065.874,1069.009,3.135,tool
s0,1069.009,1074.054,5.045,wb
s0,1074.054,1078.073,4.019,s1
s0,1078.073,1083.449,5.376,wb
s0,1083.449,1085.169,1.72,s1
s0,1085.169,1089.64,4.471,s3
s0,1089.64,1130.103,40.463,wb
s0,1130.103,1132.141,2.038,s1
s0,1132.141,1140.287,8.146,wb
s0,1509,1515.17,6.17,wb
s0,1515.17,1516.995,1.825,exp
s0,1516.995,1532.89,15.895,wb
s0,1532.89,1538.815,5.925,exp
s0,1538.815,1542.293,3.478,wb
s0,1542.293,1549.668,7.375,tool
s0,1549.668,1551.876,2.208,wb
s0,1551.876,1568.876,17,tool
s0,1568.876,1629,60.124,wb
s1,1057.224,1059.802,2.578,s3
s1,1059.802,1064.733,4.931,wb
s1,1064.733,1069.13,4.397,tool
s1,1069.13,1073.541,4.411,tool
s1,1073.541,1074.468,0.927,wb
s1,1074.468,1084.878,10.41,tool
s1,1084.878,1086.302,1.424,wb
s1,1086.302,1089.728,3.426,tool
s1,1089.728,1140.365,50.637,wb
s1,1509,1509.42,0.42,tool
s1,1509.42,1509.96,0.54,wb
s1,1509.96,1510.65,0.69,exp
s1,1510.65,1510.99,0.34,wb
s1,1510.99,1511.32,0.33,tool
s1,1511.32,1512.01,0.69,wb
s1,1512.01,1512.806,0.796,exp
s1,1512.806,1514.436,1.63,wb
s1,1514.436,1515.365,0.929,s3
s1,1515.365,1515.911,0.546,s0
s1,1515.911,1516.95,1.039,exp
s1,1516.95,1526.96,10.01,wb
s1,1526.96,1530.918,3.958,tool
s1,1530.918,1534.168,3.25,wb
s1,1534.168,1536.751,2.583,exp
s1,1536.751,1540.501,3.75,wb
s1,1540.501,1543.921,3.42,tool
s1,1543.921,1545.293,1.372,wb
s1,1545.293,1552.035,6.742,tool
s1,1552.035,1552.793,0.758,s0
s1,1552.793,1555.486,2.693,tool
s1,1555.486,1556.293,0.807,s0
s1,1556.293,1568.751,12.458,wb
s1,1568.751,1571.075,2.324,exp
s1,1571.075,1629.001,57.926,wb
s2,1057.003,1058.707,1.704,wb
s2,1058.707,1068.401,9.694,tool
s2,1068.401,1070.334,1.933,wb
s2,1070.334,1071.271,0.937,tool
s2,1071.271,1075.186,3.915,wb
s2,1075.186,1076.937,1.751,s1
s2,1076.937,1081.37,4.433,s0
s2,1081.37,1113.27,31.9,wb
s2,1113.27,1118.11,4.84,s1
s2,1118.11,1129.629,11.519,wb
s2,1129.629,1133.809,4.18,s1
s2,1133.809,1140.365,6.556,wb
s2,1509,1518.975,9.975,wb
s2,1518.975,1520.825,1.85,tool
s2,1520.825,1544.585,23.76,wb
s2,1544.585,1551.501,6.916,tool
s2,1551.501,1552.495,0.994,s3
s2,1552.495,1554.085,1.59,tool
s2,1554.085,1554.535,0.45,exp
s2,1554.535,1569.251,14.716,wb
s2,1569.251,1571.293,2.042,exp
s2,1571.293,1572.32,1.027,tool
s2,1572.32,1629.001,56.681,wb
s3,1056.452,1061.068,4.616,tool
s3,1061.068,1063.405,2.337,wb
s3,1063.405,1067.77,4.365,s1
s3,1067.77,1072.237,4.467,s1
s3,1072.237,1077.598,5.361,wb
s3,1077.598,1084.272,6.674,wb
s3,1084.272,1088.296,4.024,wb
s3,1088.296,1099.317,11.021,wb
s3,1099.317,1101.411,2.094,tool
s3,1101.411,1104.78,3.369,wb
s3,1104.78,1107.42,2.64,tool
s3,1107.42,1109.697,2.277,wb
s3,1109.697,1114.678,4.981,s1
s3,1114.678,1140.261,25.583,wb
s3,1509,1514.126,5.126,wb
s3,1514.126,1516.501,2.375,exp
s3,1516.501,1531.861,15.36,wb
s3,1531.861,1538.54,6.679,exp
s3,1538.54,1544.07,5.53,wb
s3,1544.07,1550.668,6.598,tool
s3,1550.668,1550.92,0.252,wb
s3,1550.92,1552.2,1.28,tool
s3,1552.2,1566.745,14.545,wb
s3,1566.745,1567.793,1.048,tool
s3,1567.793,1570.38,2.587,exp
s3,1570.38,1629,58.62,wb
